,B2,B4,Turn,Unit,label,er_label_1,ee_label_1,label_inter,neg,neu,pos,history,his_stem,Unit_char,Index
532,20180723-091102_738_live,0,0,Hello chat partner!,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hello chat partner!,532
533,20180723-091102_738_live,0,1,Doing alright.. I have a fridge full of food and a roof over my head so I can't complain..,4,greeting,,non-strategy,0.0,1.0,0.0,hi there! how are you?,hi,Doing alright.. I have a fridge full of food and a roof over my head so I can't complain..,533
535,20180723-091102_738_live,0,2,"im working for this organization right now Save the Children, do you know of it?",5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.8140000000000001,0.18600000000000003,same here! Not everyone has it so it's good that you appreciate it,everyon good appreci,"im working for this organization right now Save the Children, do you know of it?",535
537,20180723-091102_738_live,0,4,have you ever thought about volunteering for something like this?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.7829999999999999,0.217,"no, i've never heard about it",never heard,have you ever thought about volunteering for something like this?,537
539,20180723-091102_738_live,0,5,But the thing is not everyone has the time to do so cause of work and stuff.. so here is where you can still make an impact with your donations..,4,propose-donation,,non-strategy,0.0,1.0,0.0,really? I would like to learn more about this organization.,realli would like learn organ,But the thing is not everyone has the time to do so cause of work and stuff.. so here is where you can still make an impact with your donations..,539
540,20180723-091102_738_live,0,6,"well you can't know entirely that they are legit until you come and volunteer, but save the children has a different kind of structure hierarchy, the director takes a minimum salary etc and all the spending is quite transparent, if you wanna check out the website",0,provide-org-facts,,provide-org-facts,0.0,0.878,0.122,i actually did but never had a chance to do so,actual never chanc,"well you can't know entirely that they are legit until you come and volunteer, but save the children has a different kind of structure hierarchy, the director takes a minimum salary etc and all the spending is quite transparent, if you wanna check out the website",540
541,20180723-091102_738_live,0,7,"URL check it out if you go to resource library, click on annual support and scroll down",0,provide-org-facts,,provide-org-facts,0.0,0.856,0.14400000000000002,i do like to donate to charities and this one sounds good because i want to help children but how do i know they are legit?,like donat chariti one sound good help children know legit,"URL check it out if you go to resource library, click on annual support and scroll down",541
542,20180723-091102_738_live,0,8,okay great.,4,acknowledgement,,non-strategy,0.0,0.0,1.0,"sure, what's the website?",sure websit,okay great.,542
544,20180723-094242_630_live,0,0,"Hi, how are you today?",4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,"Hi, how are you today?",544
547,20180723-094242_630_live,0,2,sure.,4,acknowledgement,,non-strategy,0.0,0.0,1.0,"No, I haven't. Can you tell me more about it?",nt tell,sure.,547
548,20180723-094242_630_live,0,2,Save the Children is an international NGO that promotes children's rights and provides relief and helps support children in developing countries,0,provide-org-facts,,provide-org-facts,0.0,0.5329999999999999,0.467,"No, I haven't. Can you tell me more about it?",nt tell,Save the Children is an international NGO that promotes children's rights and provides relief and helps support children in developing countries,548
549,20180723-094242_630_live,0,3,"they ensure children's rights to health ,education and safety. They are currently helping Syrian children",0,provide-org-facts,,provide-org-facts,0.0,0.612,0.38799999999999996,What types of programs does it offer?,type program offer,"they ensure children's rights to health ,education and safety. They are currently helping Syrian children",549
550,20180723-094242_630_live,0,4,"yes, You can donate as little as 1 cent and as much as 2 dollars. your donation will be directly deducted from your task payment",3,provide-donation-procedure,,provide-donation-procedure,0.0,0.8909999999999999,0.109,"On my side I don't have information about the task, only that we are trying to come up with a donation agreement. Are you looking for a donation for the charity?",side nt inform task tri donat agreement look donat chariti,"yes, You can donate as little as 1 cent and as much as 2 dollars. your donation will be directly deducted from your task payment",550
551,20180723-094242_630_live,0,5,1000 children were killed or injured and the donations can address these problems.,9,emotion-appeal,,emotion-appeal,0.49700000000000005,0.503,0.0,"Okay, that is good to know. What types of things are being done to help the children in Syria?",okay good know type thing done help children syria,1000 children were killed or injured and the donations can address these problems.,551
552,20180723-094242_630_live,0,5,"Our organization gives shelter to those kids, feed them and take care of them",0,provide-org-facts,,provide-org-facts,0.0,0.802,0.198,"Okay, that is good to know. What types of things are being done to help the children in Syria?",okay good know type thing done help children syria,"Our organization gives shelter to those kids, feed them and take care of them",552
554,20180723-094242_630_live,0,7,They are actually helping children at the US Mexican border to reunite with their parents,0,provide-org-facts,,provide-org-facts,0.0,0.8640000000000001,0.136,That sounds pretty good. What other countries are they working in right now?,sound pretti good countri work right,They are actually helping children at the US Mexican border to reunite with their parents,554
557,20180808-030338_328_live,0,0,I want to tell you a little about a charity called Save the Children.,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.5329999999999999,0.467,<Start>,start,I want to tell you a little about a charity called Save the Children.,557
558,20180808-030338_328_live,0,0,It is a non-profit organization that acts globally to promote children's rights. It also helps children in developing countries obtain necessary support and relief from their poverty and other troubles. It's truly a great organization that does amazing work.,0,provide-org-facts,,provide-org-facts,0.11199999999999999,0.499,0.389,<Start>,start,It is a non-profit organization that acts globally to promote children's rights. It also helps children in developing countries obtain necessary support and relief from their poverty and other troubles. It's truly a great organization that does amazing work.,558
560,20180808-030338_328_live,0,1,Save the Children also a great and very professional organization. They are credentialed internationally and have a great reputation for using their money wisely.,0,provide-org-facts,,provide-org-facts,0.0,0.5589999999999999,0.441,"Oh yeah, I donate to world vision, its the best for kids",oh yeah donat world vision best kid,Save the Children also a great and very professional organization. They are credentialed internationally and have a great reputation for using their money wisely.,560
