,B2,B4,Turn,Unit,label,er_label_1,ee_label_1,label_inter,neg,neu,pos,history,his_stem,Unit_char,Index
801,20180723-075339_567_live,0,5,in the first months of 2018 1000 children were killed or injured in intensifying violence and your donation can help to address this problem,6,logical-appeal,,logical-appeal,0.39899999999999997,0.526,0.075,i'll donate 20 cents,donat    cent,in the first months of 2018 1000 children were killed or injured in intensifying violence and your donation can help to address this problem,801
802,20180723-075339_567_live,0,6,i understand.,4,acknowledgement,,non-strategy,0.0,1.0,0.0,i'm happy with that. i'd donate more but i don't have much myself,happi donat nt much,i understand.,802
803,20180723-075339_567_live,0,6,as i said even a couple of cents would help! You're the part of the solution!,6,logical-appeal,,logical-appeal,0.0,0.682,0.318,i'm happy with that. i'd donate more but i don't have much myself,happi donat nt much,as i said even a couple of cents would help! You're the part of the solution!,803
804,20180723-075339_567_live,0,7,This organisation is so wonderful! 86% of donations are going for a cause and the rest goes to management of the fund,0,provide-org-facts,,provide-org-facts,0.0,0.799,0.201,thanks! i'm glad to help,thank glad help,This organisation is so wonderful! 86% of donations are going for a cause and the rest goes to management of the fund,804
805,20180723-075339_567_live,0,8,I'm glad there are people like you in the world who are willing to help,4,thank,,non-strategy,0.0,0.594,0.406,that's amazing! i love that so much of it goes towards the children,amaz love much goe toward children,I'm glad there are people like you in the world who are willing to help,805
806,20180723-080158_200_live,0,0,"Hey, how's it going?",4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,"Hey, how's it going?",806
807,20180723-080158_200_live,0,1,Good here as well.,4,greeting,,non-strategy,0.0,0.28600000000000003,0.7140000000000001,"Good, how are you?",good,Good here as well.,807
808,20180723-080158_200_live,0,1,Do you have a moment to chat about children causes?,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,"Good, how are you?",good,Do you have a moment to chat about children causes?,808
809,20180723-080158_200_live,0,2,I'd like to talk about children who weren't born with the same as opportunities. Particularly children who go hungry everyday and have no place to live. How does that make you feel?,9,emotion-appeal,,emotion-appeal,0.061,0.799,0.14,Sure thing. What are they?,sure thing,I'd like to talk about children who weren't born with the same as opportunities. Particularly children who go hungry everyday and have no place to live. How does that make you feel?,809
811,20180723-080158_200_live,0,4,I felt safe and secure in my home. That is absolutely wonderful. I feel many people take that for granted. Not having to worry about those things while growing up. It would be great if we could work together to assure that everyone have at least those basic necessities met.,9,emotion-appeal,,emotion-appeal,0.0,0.6459999999999999,0.354,I did not have to worry about those things. Both of my parents were employed and were able to provide for me and my siblings. I felt safe and secure in my home.,worri thing parent employ abl provid sibl felt safe secur home,I felt safe and secure in my home. That is absolutely wonderful. I feel many people take that for granted. Not having to worry about those things while growing up. It would be great if we could work together to assure that everyone have at least those basic necessities met.,811
814,20180723-080158_200_live,0,6,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",0,provide-org-facts,,provide-org-facts,0.0,0.5329999999999999,0.467,How do you suppose we do that?,suppos,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",814
816,20180723-080158_200_live,0,7,Your donation will be directly deducted from your task payment. You can choose any amount from $0.50 to all your payment.,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,I have not heard of Save the Children? What do they do?,heard save children,Your donation will be directly deducted from your task payment. You can choose any amount from $0.50 to all your payment.,816
817,20180723-080158_200_live,0,8,That is understandable.,4,acknowledgement,,non-strategy,0.0,1.0,0.0,That sounds like a good organization. I'm sure they do a lot of nice work.,sound like good organ sure lot nice work,That is understandable.,817
821,20180808-001810_178_live,0,2,I feel heartbroken for some of these kids.,9,emotion-appeal,,emotion-appeal,0.41700000000000004,0.583,0.0,"yes, I believe i have , is it for kids with Cancer?",yes believ    kid cancer,I feel heartbroken for some of these kids.,821
823,20180808-001810_178_live,0,3,"Overall, it has gotten great reviews and many people who have donated feel gratified for doing their small part in potentially saving someone's life.",0,provide-org-facts,,provide-org-facts,0.0,0.767,0.233,I also hate seeing children so helpless. I think this charity also helps with kids over seas in haiti too.,hate see children helpless think chariti help kid haiti,"Overall, it has gotten great reviews and many people who have donated feel gratified for doing their small part in potentially saving someone's life.",823
824,20180808-001810_178_live,0,3,I have donated before to the charity.,10,example-donation,,example-donation,0.0,0.6409999999999999,0.359,I also hate seeing children so helpless. I think this charity also helps with kids over seas in haiti too.,hate see children helpless think chariti help kid haiti,I have donated before to the charity.,824
825,20180808-001810_178_live,0,4,"Yes, absolutely.",4,acknowledgement,,non-strategy,0.0,0.27,0.73,I was just about to mention that I never really have donated to any organization. if there is one i support it would definately be this one. I am sure there are many ways to help,mention never realli donat organ one support would defin one sure mani way help,"Yes, absolutely.",825
826,20180808-001810_178_live,0,4,"I remember when I donated, the foundation sent me an update about how one of the patients was doing. It felt great to see a little reflection of what my donation was helping to do.",1,personal-story,,personal-story,0.0,0.826,0.174,I was just about to mention that I never really have donated to any organization. if there is one i support it would definately be this one. I am sure there are many ways to help,mention never realli donat organ one support would defin one sure mani way help,"I remember when I donated, the foundation sent me an update about how one of the patients was doing. It felt great to see a little reflection of what my donation was helping to do.",826
827,20180808-001810_178_live,0,5,Okay great. That sounds perfect.,4,acknowledgement,,non-strategy,0.0,0.171,0.8290000000000001,"That is amazing!!! I will absolutely look to donating something later, just because I have always wanted to anyways and now this so why not. anything helps and It would make me feel better to know that I tried even if it not a big amount, I will donate what I can and continue.",amaz absolut look donat someth later alway want anyway anyth help would make feel better know tri even big amount donat continu,Okay great. That sounds perfect.,827
829,20180808-001810_178_live,0,5,It could be any amount from $0 to what your payment for this task would be.,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,"That is amazing!!! I will absolutely look to donating something later, just because I have always wanted to anyways and now this so why not. anything helps and It would make me feel better to know that I tried even if it not a big amount, I will donate what I can and continue.",amaz absolut look donat someth later alway want anyway anyth help would make feel better know tri even big amount donat continu,It could be any amount from $0 to what your payment for this task would be.,829
