,B2,B4,Turn,Unit,label,er_label_1,ee_label_1,label_inter,neg,neu,pos,history,his_stem,Unit_char,Index
473,20180723-044617_32_live,0,1,"It is an International Charity to help children's lives become more stable through education, food, and good health.",0,provide-org-facts,,provide-org-facts,0.0,0.562,0.43799999999999994,Good morning!.. Have a nice day... Ya I heard something about it,good morn nice day heard someth,"It is an International Charity to help children's lives become more stable through education, food, and good health.",473
474,20180723-044617_32_live,0,2,"Save the Children. I think that we need to help these children. It would be in the best interest of all of us to have healthy well educated children, especially in developing countries where children suffer the most. Don't you agree?",0,provide-org-facts,,provide-org-facts,0.105,0.574,0.321,Oh.. That's very interesting.... What is the name of Charity? ?,oh interest name chariti,"Save the Children. I think that we need to help these children. It would be in the best interest of all of us to have healthy well educated children, especially in developing countries where children suffer the most. Don't you agree?",474
475,20180723-044617_32_live,0,3,"Many children in these countries live in a war zone. Places like Syria and parts of Nigeria are so dangerous that children do not have the chance of a happy, healthy life.",9,emotion-appeal,,emotion-appeal,0.226,0.564,0.209,Ya... I agree with you... We need to take care of those children.,agre need take care children,"Many children in these countries live in a war zone. Places like Syria and parts of Nigeria are so dangerous that children do not have the chance of a happy, healthy life.",475
476,20180723-044617_32_live,0,3,"If you could donate a small amount from your task payment, it would be big help to these unfortunate little people.",7,foot-in-the-door,,foot-in-the-door,0.127,0.759,0.114,Ya... I agree with you... We need to take care of those children.,agre need take care children,"If you could donate a small amount from your task payment, it would be big help to these unfortunate little people.",476
477,20180723-044617_32_live,0,4,You can donate any amount from your payment. It is up to you.,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,Ya... I feel very bad for those children's. If those small amount will help them we should do them,feel bad children small amount help,You can donate any amount from your payment. It is up to you.,477
478,20180723-044617_32_live,0,4,Everything helps!,7,foot-in-the-door,,foot-in-the-door,0.0,0.257,0.743,Ya... I feel very bad for those children's. If those small amount will help them we should do them,feel bad children small amount help,Everything helps!,478
479,20180723-044617_32_live,0,4,You will also feel good about what you have done. There is no better feeling than helping another person.,6,logical-appeal,,logical-appeal,0.086,0.545,0.37,Ya... I feel very bad for those children's. If those small amount will help them we should do them,feel bad children small amount help,You will also feel good about what you have done. There is no better feeling than helping another person.,479
480,20180723-044617_32_live,0,4,Let me know how much you would like to give today.,4,ask-donation-amount,,non-strategy,0.0,0.8,0.2,Ya... I feel very bad for those children's. If those small amount will help them we should do them,feel bad children small amount help,Let me know how much you would like to give today.,480
481,20180723-044617_32_live,0,4,And thank you.,4,thank,,non-strategy,0.0,0.444,0.556,Ya... I feel very bad for those children's. If those small amount will help them we should do them,feel bad children small amount help,And thank you.,481
482,20180723-044617_32_live,0,5,The name is Save the Children.,0,provide-org-facts,,provide-org-facts,0.0,0.61,0.39,Ok.... But what is the name of organization. We have to make clear about how this organization work,ok name organ make clear organ work,The name is Save the Children.,482
483,20180723-044617_32_live,0,5,The research team will collect and send the donations to the charity.,3,provide-donation-procedure,,provide-donation-procedure,0.0,0.797,0.203,Ok.... But what is the name of organization. We have to make clear about how this organization work,ok name organ make clear organ work,The research team will collect and send the donations to the charity.,483
484,20180723-044617_32_live,0,5,Every donation helps.,7,foot-in-the-door,,foot-in-the-door,0.0,0.435,0.565,Ok.... But what is the name of organization. We have to make clear about how this organization work,ok name organ make clear organ work,Every donation helps.,484
485,20180723-044617_32_live,0,5,Especially for the children in war zones where they are dying every day because they cannot get enough medical care. I am sure that you have seen pictures of the bombing in Syria and the murder of innocent children in places like Nigeria and Somallis where terrorists are bombing their villages. These children have no hope except for people like you and I.,9,emotion-appeal,,emotion-appeal,0.18,0.629,0.191,Ok.... But what is the name of organization. We have to make clear about how this organization work,ok name organ make clear organ work,Especially for the children in war zones where they are dying every day because they cannot get enough medical care. I am sure that you have seen pictures of the bombing in Syria and the murder of innocent children in places like Nigeria and Somallis where terrorists are bombing their villages. These children have no hope except for people like you and I.,485
486,20180723-044617_32_live,0,5,Any amount will help.,7,foot-in-the-door,,foot-in-the-door,0.0,0.526,0.474,Ok.... But what is the name of organization. We have to make clear about how this organization work,ok name organ make clear organ work,Any amount will help.,486
487,20180723-044617_32_live,0,6,You can tell me how much you would like to donate from the money you are getting for this task. Any amount at all will help and it's automatic.,3,provide-donation-procedure,,provide-donation-procedure,0.0,0.8390000000000001,0.161,That very interesting and good work. Everyone should involve as much as possible... What are the way to donate money and what is the minimum amount,interest good work everyon involv much possibl way donat money minimum amount,You can tell me how much you would like to donate from the money you are getting for this task. Any amount at all will help and it's automatic.,487
488,20180723-044617_32_live,0,7,For more information on this wonderful charity you can go to : URL and they will answer any questions about future donations.,0,provide-org-facts,,provide-org-facts,0.0,0.726,0.27399999999999997,That fine... What are the available way to offer those children's future like clothing money scholarship...,fine avail way offer children futur like cloth money scholarship,For more information on this wonderful charity you can go to : URL and they will answer any questions about future donations.,488
489,20180723-044617_32_live,0,8,That is great.,4,acknowledgement,,non-strategy,0.0,0.32799999999999996,0.672,Ok.. I will go through this website for more information,ok go websit inform,That is great.,489
490,20180723-044617_32_live,0,8,"And if you are willing to make small donation now-just a few cents even, please let me know the amount and it will get passed on to the research team for processing today.",3,provide-donation-procedure,,provide-donation-procedure,0.0,0.9309999999999999,0.069,Ok.. I will go through this website for more information,ok go websit inform,"And if you are willing to make small donation now-just a few cents even, please let me know the amount and it will get passed on to the research team for processing today.",490
491,20180723-044617_32_live,0,8,Thank you.,4,thank,,non-strategy,0.0,0.28600000000000003,0.7140000000000001,Ok.. I will go through this website for more information,ok go websit inform,Thank you.,491
