,B2,B4,Turn,Unit,label,er_label_1,ee_label_1,label_inter,neg,neu,pos,history,his_stem,Unit_char,Index
791,20180723-074147_879_live,0,6,Your donation will be directly deducted from your task payment. You can choose any amount from $0.50 to all your payment.,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,"No, i haven't actually. Would you mind telling me about it?",nt actual would mind tell,Your donation will be directly deducted from your task payment. You can choose any amount from $0.50 to all your payment.,791
792,20180723-074147_879_live,0,7,You can learn more about them at  URL There is a wealth of information.,0,provide-org-facts,,provide-org-facts,0.0,0.789,0.21100000000000002,"okay, that sounds good. are they legit?",okay sound good legit,You can learn more about them at  URL There is a wealth of information.,792
793,20180723-074147_879_live,0,8,What do you think of the charity so far? Would you be interested in donating once you've learned more about them?,4,propose-donation,,non-strategy,0.0,0.764,0.23600000000000002,They are? Nice! I don't know yet. Maybe you could tell me more about this charity,nice nt know yet mayb could tell chariti,What do you think of the charity so far? Would you be interested in donating once you've learned more about them?,793
794,20180723-075339_567_live,0,0,"Hi, how are you today?",4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,"Hi, how are you today?",794
795,20180723-075339_567_live,0,1,i'm doing great!,4,greeting,,non-strategy,0.0,0.313,0.687,"hello! pretty good, you?",hello pretti good,i'm doing great!,795
796,20180723-075339_567_live,0,1,I'm helping Save the Children Charity to raise money. would you like to know more about this wonderful fund?,2,task-related-inquiry,,task-related-inquiry,0.0,0.47600000000000003,0.524,"hello! pretty good, you?",hello pretti good,I'm helping Save the Children Charity to raise money. would you like to know more about this wonderful fund?,796
797,20180723-075339_567_live,0,2,This wonderful charity helps suport children in developing countries!,0,provide-org-facts,,provide-org-facts,0.0,0.39,0.61,yes please! i was just looking for a charity to donate to,yes pleas look chariti donat,This wonderful charity helps suport children in developing countries!,797
799,20180723-075339_567_live,0,4,So you can't donate 20$. The way it works is you can donate your whole payment of 2$ for this task or you can donate as little as a couple of cents,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,ok thats great. i would like to donate but i dont have a lot of money myself. is $20 okay?,ok great would like donat nt lot money    okay,So you can't donate 20$. The way it works is you can donate your whole payment of 2$ for this task or you can donate as little as a couple of cents,799
800,20180723-075339_567_live,0,5,that's very generous and it will help tremendously!,4,thank,,non-strategy,0.0,0.47700000000000004,0.523,i'll donate 20 cents,donat    cent,that's very generous and it will help tremendously!,800
802,20180723-075339_567_live,0,6,i understand.,4,acknowledgement,,non-strategy,0.0,1.0,0.0,i'm happy with that. i'd donate more but i don't have much myself,happi donat nt much,i understand.,802
803,20180723-075339_567_live,0,6,as i said even a couple of cents would help! You're the part of the solution!,6,logical-appeal,,logical-appeal,0.0,0.682,0.318,i'm happy with that. i'd donate more but i don't have much myself,happi donat nt much,as i said even a couple of cents would help! You're the part of the solution!,803
804,20180723-075339_567_live,0,7,This organisation is so wonderful! 86% of donations are going for a cause and the rest goes to management of the fund,0,provide-org-facts,,provide-org-facts,0.0,0.799,0.201,thanks! i'm glad to help,thank glad help,This organisation is so wonderful! 86% of donations are going for a cause and the rest goes to management of the fund,804
805,20180723-075339_567_live,0,8,I'm glad there are people like you in the world who are willing to help,4,thank,,non-strategy,0.0,0.594,0.406,that's amazing! i love that so much of it goes towards the children,amaz love much goe toward children,I'm glad there are people like you in the world who are willing to help,805
806,20180723-080158_200_live,0,0,"Hey, how's it going?",4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,"Hey, how's it going?",806
807,20180723-080158_200_live,0,1,Good here as well.,4,greeting,,non-strategy,0.0,0.28600000000000003,0.7140000000000001,"Good, how are you?",good,Good here as well.,807
809,20180723-080158_200_live,0,2,I'd like to talk about children who weren't born with the same as opportunities. Particularly children who go hungry everyday and have no place to live. How does that make you feel?,9,emotion-appeal,,emotion-appeal,0.061,0.799,0.14,Sure thing. What are they?,sure thing,I'd like to talk about children who weren't born with the same as opportunities. Particularly children who go hungry everyday and have no place to live. How does that make you feel?,809
810,20180723-080158_200_live,0,3,What was life like for you growing up? Did you ever have to worry about having enough to eat or having a safe place to live?,8,personal-related-inquiry,,personal-related-inquiry,0.092,0.67,0.23800000000000002,It sucks that not all people and children have the comfort of having a stable place to stay or the comfort of knowing they are able to eat. It is sad.,suck peopl children comfort stabl place stay comfort know abl eat sad,What was life like for you growing up? Did you ever have to worry about having enough to eat or having a safe place to live?,810
812,20180723-080158_200_live,0,5,"We can't help everyone, but we can focus one cause at a time. A cause that you believe in.",6,logical-appeal,,logical-appeal,0.092,0.9079999999999999,0.0,"It is not a problem just for children. There are many homeless adults and adolescents that do not know where their next meal is coming from, or if it will ever arrive.",problem children mani homeless adult adolesc know next meal come ever arriv,"We can't help everyone, but we can focus one cause at a time. A cause that you believe in.",812
813,20180723-080158_200_live,0,5,Have you ever of Save the Children?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.652,0.348,"It is not a problem just for children. There are many homeless adults and adolescents that do not know where their next meal is coming from, or if it will ever arrive.",problem children mani homeless adult adolesc know next meal come ever arriv,Have you ever of Save the Children?,813
815,20180723-080158_200_live,0,7,Would you like to help and donate to them?,4,propose-donation,,non-strategy,0.0,0.574,0.426,I have not heard of Save the Children? What do they do?,heard save children,Would you like to help and donate to them?,815
816,20180723-080158_200_live,0,7,Your donation will be directly deducted from your task payment. You can choose any amount from $0.50 to all your payment.,3,provide-donation-procedure,,provide-donation-procedure,0.0,1.0,0.0,I have not heard of Save the Children? What do they do?,heard save children,Your donation will be directly deducted from your task payment. You can choose any amount from $0.50 to all your payment.,816
817,20180723-080158_200_live,0,8,That is understandable.,4,acknowledgement,,non-strategy,0.0,1.0,0.0,That sounds like a good organization. I'm sure they do a lot of nice work.,sound like good organ sure lot nice work,That is understandable.,817
818,20180808-001810_178_live,0,0,Hi!,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hi!,818
819,20180808-001810_178_live,0,1,So there's a great charity called Save the Children. HAve you heard of it?,5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.484,0.516,Hi,hi,So there's a great charity called Save the Children. HAve you heard of it?,819
820,20180808-001810_178_live,0,2,Yes it is. It is to help kids with unfortunate diseases and things of that nature.,0,provide-org-facts,,provide-org-facts,0.14,0.607,0.252,"yes, I believe i have , is it for kids with Cancer?",yes believ    kid cancer,Yes it is. It is to help kids with unfortunate diseases and things of that nature.,820
